4.9,1.0084,1.0302,10.912,0.9665,0.9665,21.526,0.21169,0.26777,0.2261,0.55419,0.45313,0.022766,0.53381,4.0894,0.94921,0.10395,0.0157,0.81011,0.20444,0.086011,4.9508
5,1.0084,1.0302,10.912,0.9665,0.9665,21.527,0.20714,0.25546,0.22332,0.55956,0.45136,0.022858,0.53224,4.0951,0.9563,0.099394,0.014753,0.81872,0.19757,0.082696,4.7882
5.1,1.0084,1.0302,10.912,0.9665,0.9665,21.528,0.20289,0.24398,0.22054,0.56569,0.45042,0.022915,0.53078,4.1001,0.9632,0.095149,0.013896,0.82716,0.19117,0.079613,4.6293
5.2,1.0084,1.0302,10.912,0.9665,0.9665,21.53,0.19893,0.23328,0.21778,0.57256,0.45028,0.022937,0.52941,4.1045,0.96991,0.091189,0.01312,0.83543,0.18521,0.076744,4.4746
5.3,1.0084,1.0302,10.912,0.9665,0.9665,21.53,0.19524,0.22331,0.21503,0.58016,0.45091,0.022924,0.52814,4.1083,0.97646,0.087495,0.012418,0.84354,0.17965,0.074064,4.3245
5.4,1.0084,1.0302,10.912,0.9665,0.9665,21.531,0.19179,0.214,0.21228,0.58846,0.45229,0.022875,0.52698,4.1116,0.98287,0.084047,0.011782,0.85149,0.17445,0.071559,4.1793
5.5,1.0084,1.0302,10.912,0.9665,0.9665,21.532,0.18858,0.20532,0.20955,0.59744,0.45439,0.022791,0.52591,4.1144,0.98916,0.080831,0.011206,0.85928,0.16962,0.069235,4.0381
5.6,1.0084,1.0302,10.912,0.9665,0.9665,21.533,0.18558,0.19723,0.20682,0.6071,0.45718,0.022671,0.52495,4.1169,0.99535,0.077832,0.010685,0.86691,0.16511,0.067067,3.9015
5.7,1.0084,1.0302,10.912,0.9665,0.9665,21.533,0.18278,0.18969,0.2041,0.6174,0.46064,0.022516,0.52409,4.119,1.0015,0.075034,0.010214,0.8744,0.1609,0.06504,3.7695
5.8,1.0084,1.0302,10.912,0.9665,0.9665,21.533,0.18017,0.18265,0.20139,0.62833,0.46476,0.022327,0.52333,4.1208,1.0075,0.072423,0.0097862,0.88173,0.15697,0.063149,3.6422
5.9,1.0084,1.0302,10.912,0.9665,0.9665,21.534,0.17773,0.1761,0.19869,0.63987,0.4695,0.022103,0.52268,4.1224,1.0135,0.069987,0.0093998,0.88892,0.15332,0.061392,3.5191
6,1.0084,1.0302,10.912,0.9665,0.9665,21.534,0.17546,0.16999,0.196,0.65203,0.47485,0.021846,0.52213,4.1238,1.0195,0.067717,0.0090515,0.89597,0.14991,0.059751,3.4004
6.1,1.0084,1.0302,10.912,0.9665,0.9665,21.534,0.17334,0.16428,0.19332,0.66477,0.48079,0.021556,0.52168,4.125,1.0255,0.065598,0.0087351,0.90288,0.14673,0.058217,3.2862
6.2,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.17137,0.15897,0.19065,0.67809,0.48731,0.021236,0.52133,4.1261,1.0315,0.063621,0.0084491,0.90965,0.14377,0.056792,3.176
6.3,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.16952,0.15401,0.18799,0.69197,0.49438,0.020885,0.52108,4.1271,1.0376,0.061778,0.0081909,0.91629,0.14101,0.055466,3.07
6.4,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.1678,0.1494,0.18534,0.7064,0.502,0.020505,0.52093,4.128,1.0437,0.060059,0.0079577,0.9228,0.13844,0.054229,2.9681
6.5,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.1662,0.14509,0.18271,0.72136,0.51014,0.020098,0.52088,4.129,1.0499,0.058455,0.0077462,0.92918,0.13603,0.053071,2.8702
6.6,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.1647,0.14107,0.1801,0.73684,0.51879,0.019666,0.52092,4.13,1.0561,0.056959,0.007555,0.93543,0.13378,0.051991,2.7761
6.7,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.16331,0.13733,0.1775,0.75282,0.52795,0.019211,0.52104,4.131,1.0625,0.055565,0.0073826,0.94156,0.1317,0.050989,2.6857
6.8,1.0084,1.0302,10.912,0.9665,0.9665,21.535,0.16201,0.13384,0.17493,0.76929,0.53759,0.018734,0.52126,4.1321,1.0689,0.054263,0.0072261,0.94756,0.12975,0.050054,2.5989
6.9,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.16079,0.13059,0.17237,0.78623,0.54769,0.018238,0.52155,4.1333,1.0755,0.053049,0.0070845,0.95345,0.12793,0.049178,2.5157
7,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15966,0.12755,0.16984,0.80364,0.55826,0.017725,0.52192,4.1346,1.0823,0.051916,0.0069566,0.95922,0.12623,0.048359,2.436
7.1,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15861,0.12472,0.16733,0.82148,0.56927,0.017197,0.52237,4.1361,1.0891,0.05086,0.0068408,0.96488,0.12465,0.0476,2.3594
7.2,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15762,0.12208,0.16484,0.83975,0.5807,0.016657,0.52288,4.1377,1.0962,0.049875,0.0067359,0.97042,0.12317,0.046892,2.2861
7.3,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1567,0.11963,0.16238,0.85842,0.59256,0.016108,0.52345,4.1394,1.1034,0.048955,0.0066409,0.97586,0.1218,0.04623,2.2158
7.4,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15584,0.11733,0.15995,0.87749,0.60482,0.015552,0.52408,4.1414,1.1108,0.048098,0.0065553,0.98119,0.1205,0.045609,2.1485
7.5,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.15504,0.11519,0.15754,0.89692,0.61746,0.01499,0.52475,4.1435,1.1184,0.047297,0.0064772,0.98641,0.11931,0.045033,2.084
7.6,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1543,0.1132,0.15517,0.91671,0.63049,0.014427,0.52548,4.1458,1.1262,0.04655,0.0064065,0.99153,0.11819,0.044496,2.0223
7.7,1.0084,1.0302,10.912,0.9665,0.9665,21.536,0.1536,0.11134,0.15283,0.93684,0.64387,0.013864,0.52623,4.1483,1.1342,0.045854,0.0063426,0.99654,0.11715,0.043995,1.9632
